k,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1887,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.666666667,0.333333333,0,0.333333333,0.666666667,0
1888,0,0,0,0.5,0.5,0,0,0.5,0.362843951,0.5,0,0.637156049,0.5,0,0.277780401,0,0.5,0.722219599
1889,0,0,0,0.5,0.5,0,0.5,0,0.378357863,0,0.5,0.621642137,0,0.5,0.275987045,0.5,0,0.724012955
1890,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
1891,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
1892,0,0,0,0.5,0.5,0,0.5,0,0.340274837,0,0.5,0.659725163,0,0.5,0.18142265,0.5,0,0.81857735
1893,0.125,0.125,0.125,0.125,0.625,0.125,0.625,0.125,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1894,0,0,0,0.5,0.5,0,0,0.5,0.314759593,0.5,0,0.685240407,0.5,0,0.179940187,0,0.5,0.820059813
1895,0.625,0.625,0.125,0.625,0.125,0.625,0.625,0.625,0.625,0.125,0.625,0.625,0,0,0,0.25,0.25,0.25
1896,0.873517343,0.375494219,0.375494219,0.375494219,0.873517343,0.375494219,0.375494219,0.375494219,0.375494219,0.375494219,0.375494219,0.873517343,0,0,0,0.75,0.75,0.75
1897,0.5,0,0.27319769,0,0.5,0.72680231,0,0,0.5,0.5,0.5,0.5,0,0.5,0.167647127,0.5,0,0.832352873
1898,0.373857312,0.878428063,0.373857312,0.373857312,0.373857312,0.373857312,0.878428063,0.373857312,0.373857312,0.75,0.75,0.75,0.373857312,0.373857312,0.878428063,0,0,0
1899,0.992097269,0.992097269,0.73535202,0.73535202,0.992097269,0.992097269,0.992097269,0.73535202,0.992097269,0.27645767,0.615540162,0.27645767,0.615540162,0.27645767,0.27645767,0.27645767,0.27645767,0.615540162
1900,0,0,0,0.75,0.25,0.5,0.415312523,0.415312523,0,0.584687477,0.584687477,0,0.165312523,0.665312523,0.5,0.334687477,0.834687477,0.5
1901,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
1902,0,0,0,0.5,0.5,0.5,0.170499221,0.367662464,0,0.829500779,0.632337536,0,0.670499221,0.132337536,0.5,0.329500779,0.867662464,0.5
1903,0,0,0,0.5,0.5,0,0.5,0,0.359892122,0,0.5,0.640107878,0,0.5,0.190227745,0.5,0,0.809772255
1904,0.5,0.5,0,0,0,0.5,0.62774153,0.091222014,0,0.37225847,0.908777986,0,0.12774153,0.408777986,0.5,0.87225847,0.591222014,0.5
1905,0,0.5,0.204332981,0.5,0,0.795667019,0,0,0,0.5,0.5,0,0.5,0,0.356420883,0,0.5,0.643579117
1906,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
1907,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
1908,0.251738831,0,0.251738831,0.748261169,0,0.748261169,0.290443873,0.290443873,0,0.709556127,0.709556127,0,0.882303687,0.382303687,0.5,0.117696313,0.617696313,0.5
1909,0.273303622,0.273303622,0,0,0.726696378,0.333333333,0.726696378,0,0.666666667,0.480665404,0,0.166666667,0.519334596,0.519334596,0.5,0,0.480665404,0.833333333
1910,0.333333333,0.666666667,0.037391043,0.666666667,0.333333333,0.537391043,0.333333333,0.666666667,0.447750155,0.666666667,0.333333333,0.947750155,0,0,0.226857858,0,0,0.726857858
1911,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
1912,0,0.5,0.370198776,0.5,0,0.629801224,0.5,0,0.175249271,0,0.5,0.824750729,0,0,0,0.5,0.5,0
1913,0.666666667,0.333333333,0.196595854,0.333333333,0.666666667,0.803404146,0,0,0.5,0,0,0,0.333333333,0.666666667,0.148576694,0.666666667,0.333333333,0.851423306
1914,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75
1915,0.882769701,0.882769701,0.227461539,0.117230299,0.117230299,0.772538461,0,0,0,0.5,0.5,0.5,0.825979536,0.825979536,0.346457401,0.174020464,0.174020464,0.653542599
1916,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
1917,0.5,0.5,0.5,0.12583938,0.62248186,0.12583938,0.12583938,0.12583938,0.12583938,0.62248186,0.12583938,0.12583938,0.12583938,0.12583938,0.62248186,0.75,0.75,0.75
1918,0,0,0,0.5,0.5,0,0.5,0,0.360697463,0,0.5,0.639302537,0,0.5,0.281755643,0.5,0,0.718244357
1919,0.333333333,0.666666667,0.460377031,0.666666667,0.333333333,0.960377031,0,0,0.242106475,0,0,0.742106475,0.333333333,0.666666667,0.056517286,0.666666667,0.333333333,0.556517286
1920,0.666736073,0.333263927,0,0.333263927,0.666736073,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
1921,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
1922,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
1923,0,0.5,0.141628078,0.5,0,0.858371922,0.5,0,0.287314117,0,0.5,0.712685883,0,0,0.5,0.5,0.5,0.5
1924,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1925,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
1926,0.626324157,0.096044012,0,0.373675843,0.903955988,0,0.126324157,0.403955988,0.5,0.873675843,0.596044012,0.5,0.5,0.5,0,0,0,0.5
1927,0.234338901,0.234338901,0,0.765661099,0.765661099,0,0.5,0,0.5,0,0.5,0.5,0.690252452,0.190252452,0.5,0.309747548,0.809747548,0.5
1928,0.333333333,0.666666667,0.058784227,0.666666667,0.333333333,0.558784227,0.333333333,0.666666667,0.443951731,0.666666667,0.333333333,0.943951731,0,0,0.247262861,0,0,0.747262861
1929,0,0.5,0.22863923,0.5,0,0.77136077,0,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0
1930,0,0.5,0,0.5,0,0.5,0.415447675,0.186639485,0.164806821,0.813360515,0.584552325,0.335193179,0.186639485,0.415447675,0.664806821,0.584552325,0.813360515,0.835193179
1931,0.25,0.25,0,0.75,0.75,0,0.839217585,0.339217585,0.17843517,0.339217585,0.160782415,0.5,0.660782415,0.839217585,0.5,0.160782415,0.660782415,0.82156483
1932,0.16731625,0.16731625,0.16731625,0.83268375,0.83268375,0.83268375,0,0,0,0.5,0.5,0.5,0.390929394,0.390929394,0.390929394,0.609070606,0.609070606,0.609070606
1933,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
1934,0.202279608,0.797720392,0.25,0.797720392,0.202279608,0.75,0.043354067,0.956645933,0.25,0.956645933,0.043354067,0.75,0.412510937,0.587489063,0.25,0.587489063,0.412510937,0.75
1935,0.003190667,0.003190667,0.003190667,0.392511951,0.392511951,0.392511951,0.871186801,0.480676158,0.480676158,0.480676158,0.871186801,0.480676158,0.480676158,0.480676158,0.871186801,0.560149286,0.560149286,0.560149286
1936,0.5,0,0.5,0,0.5,0.5,0.334880008,0.334880008,0,0.665119992,0.665119992,0,0.132342356,0.132342356,0,0.867657644,0.867657644,0
1937,0.25,0.25,0,0.75,0.75,0,0.833566138,0.333566138,0.167132276,0.333566138,0.166433862,0.5,0.666433862,0.833566138,0.5,0.166433862,0.666433862,0.832867724
1938,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1939,0.666666667,0.333333333,0.315015448,0.333333333,0.666666667,0.815015448,0,0,0.498229498,0,0,0.998229498,0.333333333,0.666666667,0.229954265,0.666666667,0.333333333,0.729954265
1940,0.118697482,0.118697482,0,0.881302518,0.881302518,0,0.326671017,0.326671017,0,0.673328983,0.673328983,0,0.5,0,0.5,0,0.5,0.5
1941,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1942,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
1943,0.125,0.125,0.125,0.125,0.625,0.125,0.625,0.125,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1944,0.748988414,0.251011586,0.25,0.445554486,0.554445514,0.25,0.554445514,0.445554486,0.75,0.251011586,0.748988414,0.75,0.103413316,0.896586684,0.25,0.896586684,0.103413316,0.75
1945,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
1946,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
1947,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
1948,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
1949,0.5,0,0.278489745,0,0.5,0.721510255,0,0,0,0.5,0.5,0,0,0.5,0.36319463,0.5,0,0.63680537
1950,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
1951,0,0,0.005147177,0.333333333,0.666666667,0.244906134,0,0,0.505147177,0.666666667,0.333333333,0.744906134,0.666666667,0.333333333,0.124946851,0.333333333,0.666666667,0.624946851
1952,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
1953,0.179090924,0.820909076,0.25,0.820909076,0.179090924,0.75,0.5,0.5,0,0.5,0.5,0.5,0.630922919,0.369077081,0.25,0.369077081,0.630922919,0.75
1954,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
1955,0.133090528,0.133090528,0,0.866909472,0.866909472,0,0.323542302,0.323542302,0,0.676457698,0.676457698,0,0.5,0,0.5,0,0.5,0.5
1956,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
1957,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0,0,0.5
1958,0,0,0.336476458,0.5,0.5,0.663523542,0.5,0,0.122445732,0,0.5,0.877554268,0.5,0.5,0.068267091,0,0,0.931732909
1959,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
1960,0.666666667,0.333333333,0.099654712,0.333333333,0.666666667,0.599654712,0.333333333,0.666666667,0.245792287,0.666666667,0.333333333,0.745792287,0,0,0.499193515,0,0,0.999193515
1961,0.295329592,0.045329592,0.25,0.704670408,0.954670408,0.75,0.727591755,0.661600951,0.065990803,0.095610148,0.661600951,0.434009197,0.904389852,0.338399049,0.565990803,0.272408245,0.338399049,0.934009197
1962,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
1963,0,0.5,0.352973797,0.5,0,0.647026203,0,0,0,0.5,0.5,0,0.5,0,0.201569677,0,0.5,0.798430323
1964,0.5,0.5,0.5,0.5,0.5,0.20508298,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.79491702,0,0,0
1965,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
1966,0.149954427,0.414548371,0,0.850045573,0.585451629,0,0.649954427,0.085451629,0.5,0.350045573,0.914548371,0.5,0,0,0,0.5,0.5,0.5
1967,0,0,0,0,0,0.5,0.46,0.54,0.25,0.54,0.46,0.75,0.8,0.2,0.25,0.2,0.8,0.75
1968,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1969,0,0,0,0.5,0.5,0,0.5,0,0.351923103,0,0.5,0.648076897,0,0.5,0.216592393,0.5,0,0.783407607
1970,0.125,0.125,0.125,0.125,0.625,0.125,0.625,0.125,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1971,0.613889496,0.113889496,0.5,0.113889496,0.386110504,0.5,0.886110504,0.613889496,0.5,0.386110504,0.886110504,0.5,0,0,0,0.5,0.5,0
1972,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.128095566,0.666666667,0.333333333,0.371904434,0.333333333,0.666666667,0.628095566,0.333333333,0.666666667,0.871904434
1973,0,0,0,0.5,0.5,0,0,0.5,0.196449817,0.5,0,0.803550183,0.5,0,0.358190936,0,0.5,0.641809064
1974,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0.371757812,0.371757812,0.371757812,0.628242188,0.628242188,0.628242188
1975,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1976,0.5,0.5,0,0,0,0.5,0.916096736,0.431709269,0,0.083903264,0.568290731,0,0.416096736,0.068290731,0.5,0.583903264,0.931709269,0.5
1977,0.875462225,0.875462225,0.373613324,0.875462225,0.373613324,0.875462225,0.373613324,0.875462225,0.875462225,0.875462225,0.875462225,0.875462225,0.25,0.25,0.25,0.5,0.5,0.5
1978,0.166709899,0.833290101,0.451404041,0.833290101,0.166709899,0.951404041,0.500200408,0.499799592,0.240715688,0.499799592,0.500200408,0.740715688,0.166623257,0.833376743,0.015479332,0.833376743,0.166623257,0.515479332
1979,0.666666667,0.333333333,0.257373552,0.333333333,0.666666667,0.757373552,0,0,0.499814663,0,0,0.999814663,0.333333333,0.666666667,0.242112093,0.666666667,0.333333333,0.742112093
1980,0.412438663,0.412438663,0,0.162438663,0.662438663,0.5,0.579963998,0.579963998,0,0.329963998,0.829963998,0.5,0.000618475,0.000618475,0,0.750618475,0.250618475,0.5
1981,0.169291639,0.169291639,0,0.919291639,0.419291639,0.5,0.003189563,0.003189563,0,0.753189563,0.253189563,0.5,0.585119446,0.585119446,0,0.335119446,0.835119446,0.5
1982,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
1983,0,0,0,0.75,0.75,0.75,0.877970043,0.374009986,0.374009986,0.374009986,0.877970043,0.374009986,0.374009986,0.374009986,0.374009986,0.374009986,0.374009986,0.877970043
1984,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1985,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
1986,0,0,0.25,0,0,0.75,0.333333333,0.666666667,0.045350485,0.333333333,0.666666667,0.454649515,0.666666667,0.333333333,0.545350485,0.666666667,0.333333333,0.954649515
1987,0.5,0,0.273739864,0,0.5,0.726260136,0,0,0,0.5,0.5,0,0,0.5,0.368541516,0.5,0,0.631458484
1988,0.032336864,0.967663136,0.125610816,0.967663136,0.032336864,0.625610816,0.098031215,0.901968785,0.289901496,0.901968785,0.098031215,0.789901496,0.359596303,0.640403697,0.265488023,0.640403697,0.359596303,0.765488023
1989,0.609193456,0.109193456,0.5,0.109193456,0.390806544,0.5,0.890806544,0.609193456,0.5,0.390806544,0.890806544,0.5,0,0,0,0.5,0.5,0
1990,0.666650755,0.333349245,0,0.333349245,0.666650755,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
1991,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
1992,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
1993,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1994,0.307200289,0.307200289,0,0.692799711,0.692799711,0,0.807200289,0.192799711,0.5,0.192799711,0.807200289,0.5,0,0,0,0.5,0.5,0.5
1995,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
1996,0.666679901,0.333320099,0,0.333320099,0.666679901,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
1997,0.374520212,0.374520212,0.374520212,0.625479788,0.625479788,0.625479788,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0
1998,0,0,0,0.5,0.5,0.5,0.221111026,0.366467145,0,0.778888974,0.633532855,0,0.721111026,0.133532855,0.5,0.278888974,0.866467145,0.5
1999,0.625,0.625,0.125,0.625,0.125,0.625,0.125,0.625,0.625,0.625,0.625,0.625,0,0,0,0.25,0.25,0.25
2000,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
2001,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
2002,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
2003,0.110001276,0.110001276,0.110001276,0.669996171,0.110001276,0.110001276,0.110001276,0.669996171,0.110001276,0.110001276,0.110001276,0.669996171,0,0,0,0.25,0.25,0.25
2004,0,0,0,0.5,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.75
2005,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
2006,0,0,0,0.5,0.5,0.207400588,0,0,0.5,0.5,0.5,0.792599412,0.5,0,0.357776694,0,0.5,0.642223306
2007,0.857083871,0.190140827,0.190991839,0.190140827,0.999148988,0.333056956,0.666092032,0.857083871,0.666943044,0.999148988,0.666092032,0.809008161,0.427761836,0.427761836,0,0.014869484,0.014869484,0
2008,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
2009,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
2010,0.122374361,0.122374361,0,0.877625639,0.877625639,0,0.5,0,0.5,0,0.5,0.5,0.326240381,0.326240381,0,0.673759619,0.673759619,0
2011,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
2012,0.558925488,0.11782374,0.25,0.88217626,0.441074512,0.25,0.11782374,0.558925488,0.75,0.441074512,0.88217626,0.75,0.217639834,0.782360166,0.25,0.782360166,0.217639834,0.75
2013,0.333333333,0.666666667,0.12478071,0.333333333,0.666666667,0.37521929,0.666666667,0.333333333,0.62478071,0.666666667,0.333333333,0.87521929,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
2014,0,0,0,0.5,0.5,0,0.5,0,0.388441296,0,0.5,0.611558704,0,0.5,0.250271319,0.5,0,0.749728681
2015,0.666666667,0.333333333,0.321032441,0.333333333,0.666666667,0.821032441,0,0,0.004435121,0,0,0.504435121,0.333333333,0.666666667,0.226031512,0.666666667,0.333333333,0.726031512
2016,0,0.5,0.274999546,0.5,0,0.725000454,0,0,0,0.5,0.5,0,0.5,0,0.375239732,0,0.5,0.624760268
2017,0.133482954,0.133482954,0,0.866517046,0.866517046,0,0.318442661,0.318442661,0,0.681557339,0.681557339,0,0.5,0,0.5,0,0.5,0.5
2018,0.333333333,0.666666667,0.161385758,0.666666667,0.333333333,0.838614242,0,0,0,0.666666667,0.333333333,0.228496389,0.333333333,0.666666667,0.771503611,0,0,0.5
2019,0,0.5,0.341949709,0.5,0,0.658050291,0.5,0.5,0.114844084,0,0,0.885155916,0.5,0,0.039376508,0,0.5,0.960623492
2020,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
2021,0,0,0,0.5,0.5,0,0,0.5,0.177472009,0.5,0,0.822527991,0.5,0,0.316105706,0,0.5,0.683894294
2022,0.5,0.5,0.5,0.622619646,0.125793451,0.125793451,0.125793451,0.622619646,0.125793451,0.125793451,0.125793451,0.125793451,0.125793451,0.125793451,0.622619646,0.75,0.75,0.75
2023,0,0.5,0.173740004,0.5,0,0.826259996,0,0,0,0.5,0.5,0,0.5,0,0.351692335,0,0.5,0.648307665
2024,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,0,0
2025,0,0,0,0,0.5,0.5,0.709030136,0.197805051,0.198250224,0.290969864,0.697805051,0.301749776,0.709030136,0.302194949,0.698250224,0.290969864,0.802194949,0.801749776
2026,0,0.5,0.176694962,0.5,0,0.823305038,0.5,0,0.371213191,0,0.5,0.628786809,0,0,0,0.5,0.5,0
2027,0.121537533,0.413875709,0,0.878462467,0.586124291,0,0.621537533,0.086124291,0.5,0.378462467,0.913875709,0.5,0,0,0,0.5,0.5,0.5
2028,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
2029,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75
2030,0.666682258,0.333317742,0.068633222,0.333317742,0.666682258,0.568633222,0.666672624,0.333327376,0.459141489,0.333327376,0.666672624,0.959141489,0,0,0.241225515,0,0,0.741225515
2031,0.355923173,0.355923173,0,0.644076827,0.644076827,0,0.5,0.5,0,0.75,0.25,0.5,0.25,0.75,0.5,0,0,0
2032,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
2033,0,0,0,0.5,0.5,0,0.5,0,0.368837339,0,0.5,0.631162661,0,0.5,0.172627645,0.5,0,0.827372355
2034,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
2035,0.333333333,0.666666667,0.097762937,0.666666667,0.333333333,0.597762937,0,0,0.244503577,0,0,0.744503577,0.333333333,0.666666667,0.480732423,0.666666667,0.333333333,0.980732423
2036,0.125,0.125,0.125,0.125,0.625,0.125,0.625,0.125,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
2037,0.25,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.75,0,0,0,0.5,0.5,0.5
2038,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
2039,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
2040,0.304098752,0.304098752,0,0.695901248,0.695901248,0,0.804098752,0.195901248,0.5,0.195901248,0.804098752,0.5,0,0,0,0.5,0.5,0.5
2041,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
2042,0.333333333,0.666666667,0.031696995,0.666666667,0.333333333,0.531696995,0.333333333,0.666666667,0.47788452,0.666666667,0.333333333,0.97788452,0,0,0.251118646,0,0,0.751118646
2043,0.136740305,0.136740305,0,0.863259695,0.863259695,0,0.327011,0.327011,0,0.672989,0.672989,0,0.5,0,0.5,0,0.5,0.5
2044,0,0.5,0.359544104,0.5,0,0.640455896,0.5,0,0.20639049,0,0.5,0.79360951,0,0,0,0.5,0.5,0
2045,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
2046,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
2047,0.666666667,0.333333333,0.26298778,0.333333333,0.666666667,0.76298778,0.333333333,0.666666667,0.236430271,0.666666667,0.333333333,0.736430271,0,0,0,0,0,0.499981049
2048,0,0,0,0,0,0.5,0.373202193,0.626797807,0.25,0.626797807,0.373202193,0.75,0.808798258,0.191201742,0.25,0.191201742,0.808798258,0.75
2049,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
2050,0,0,0.161104013,0.5,0.5,0.838895987,0.5,0,0.400931232,0,0.5,0.599068768,0.5,0.5,0.464330807,0,0,0.535669193
2051,0,0.5,0.252000952,0.5,0,0.747999048,0,0,0,0.5,0.5,0,0.5,0,0.362327589,0,0.5,0.637672411
2052,0,0,0,0.5,0.5,0,0,0.5,0.250507384,0.5,0,0.749492616,0.5,0,0.3698275,0,0.5,0.6301725
2053,0.25,0.25,0,0.75,0.75,0,0.841007935,0.341007935,0.18201587,0.341007935,0.158992065,0.5,0.658992065,0.841007935,0.5,0.158992065,0.658992065,0.81798413
2054,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
2055,0,0,0,0.5,0.5,0,0,0.5,0.371584021,0.5,0,0.628415979,0.5,0,0.242568224,0,0.5,0.757431776
2056,0.87616426,0.374611913,0.374611913,0.374611913,0.87616426,0.374611913,0.374611913,0.374611913,0.374611913,0.374611913,0.374611913,0.87616426,0,0,0,0.75,0.75,0.75
2057,0.665155322,0.334844678,0,0.334844678,0.665155322,0,0.829625523,0.170374477,0,0.5,0.5,0,0.170374477,0.829625523,0,0,0,0.5
2058,0,0.5,0.27310644,0.5,0,0.72689356,0,0,0,0.5,0.5,0,0.5,0,0.368729214,0,0.5,0.631270786
2059,0.5,0,0.270891712,0,0.5,0.729108288,0,0,0,0.5,0.5,0,0,0.5,0.371828585,0.5,0,0.628171415
2060,0.021097866,0.75,0.076351864,0.978902134,0.25,0.923648136,0.171971864,0.75,0.230296747,0.828028136,0.25,0.769703253,0.677355632,0.25,0.289238615,0.322644368,0.75,0.710761385
2061,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
